TITLE,URL,ARCHIVE,SUBJECT,SENDER/RECEIVER,YEAR,POSITION
刘坤一致盛宣怀、余联元电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/j8ntm898hvp3ccbo&dataType=2,SD045500,义和团 外交 德国 船只,刘坤一 ,1900,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/qvipbxozogs4uvml&dataType=2,SD045501,人事 江苏 鹿传麟,刘坤一 ,1900,两江总督
刘坤一致盛宣怀、余联元电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/341re1btbmzkv1zh&dataType=2,SD045502,义和团 军事 外邦关系 德国,刘坤一 ,1900,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/nz54ro4cbs1lz4ro&dataType=2,SD045503,义和团 军机处 李鸿章,刘坤一 ,1900,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/qwqsnv2tqlfoop3x&dataType=2,SD045504,义和团 公务 江宁府,刘坤一 ,1900,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/jl322ao6wmaitlep&dataType=2,SD045505,义和团 李盛铎 李鸿章,刘坤一 ,1900,两江总督
刘坤一致盛宣怀、余联元电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/cna3k5eoiyndvq4s&dataType=2,SD045507,义和团 军事 船只 英国,刘坤一 ,1900,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/olnarixrc3le9lhp&dataType=2,SD045508,义和团 德国 李鸿章 领事,刘坤一 ,1900,两江总督
李鸿章致盛宣怀、善？电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/csu7mqjd72rp42v1&dataType=2,SD045511,义和团 德国 李鸿章 满思礼 英国,李鸿章 ,1900,直隶总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/e6gpv65ac5xpzs5r&dataType=2,SD045512,义和团 军事 外交 天津府 李鸿章,刘坤一 ,1900,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/qv97i5vzwz4yka49&dataType=2,SD045513,义和团 德国 李鸿章,刘坤一 ,1900,两江总督
刘坤一致张之洞、盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/xbouvy6hxcpipzmr&dataType=2,SD045515,人事 张之洞 恽祖翼 李祖培 电报局,刘坤一 ,1900,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/rx9puoxfynp5od3u&dataType=2,SD045517,义和团 公务 浙江,刘坤一 ,1900,两江总督
刘坤一致盛宣怀等电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/efdgl95ladnhgsq5&dataType=2,SD045518,喻革镇 恽祖翼 浙江 霍必澜,刘坤一 ,1900,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/wyanmfqzwp4p5jzm&dataType=2,SD045562,公务 湖北 电报,刘坤一 ,1900,两江总督
刘坤一致盛宣怀等电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/hbtevaos5qyplydv&dataType=2,SD045563,义和团 公务 外交 袁世凯,刘坤一 ,1900,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/6dddf9yz371js4w8&dataType=2,SD045564,义和团 张之洞 袁善有,刘坤一 ,1900,两江总督
刘坤一致盛宣怀等电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/dgwz8oogprttlzdh&dataType=2,SD045567,义和团 外交 奕劻,刘坤一 ,1900,两江总督
刘坤一致盛宣怀、张之洞电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/d4t2qm1ei6wesgea&dataType=2,SD045568,奕劻 张之洞 李鸿章 荣禄,刘坤一 ,1900,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/o5rhqeayc3kzbj44&dataType=2,SD045634,义和团 公务 赣榆县,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/6z8wssrc1l9qv6i9&dataType=2,SD045635,军需 粮食 运输 镇江府,刘坤一 ,1901,两江总督
刘坤一致盛宣怀、袁世凯电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/qb54z6vec2ppiq2t&dataType=2,SD045637,义和团 英国 财务 赔补,刘坤一 ,1901,两江总督
刘坤一、张之洞致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/3f1ih3wk9ylvma35&dataType=2,SD045638,外交 日本 李鸿章 英国 衢案,张之洞 刘坤一,1901,"湖广总督, 两江总督"
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/ukuwff65ogtyggwx&dataType=2,SD045639,法国 浔案 袁树勋 领事,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/nq7341l52ns55qeq&dataType=2,SD045640,义和团 人事 赣榆县,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/9mzz1or9defcppsc&dataType=2,SD045641,义和团 公务 案件,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/v67cwymibf1hg5bq&dataType=2,SD045643,公务 军机处 电报,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/1jazisdzwa9hfcyk&dataType=2,SD045644,外交 英国 荣铨,刘坤一 ,1901,两江总督
李鸿章致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/t3t44yocpm9rr3yf&dataType=2,SD045650,京师 公务 电线,李鸿章 ,1901,直隶总督
刘坤一致李兴锐、盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/mbw5a2gudwoc972u&dataType=2,SD045668,人事 公务,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/x26voc154eh2d3t7&dataType=2,SD045669,公务 外交 罗丰禄,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/kgy7dzt93q2xckne&dataType=2,SD045670,公务 电报局 电线,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/5f9au6jt5854rlhe&dataType=2,SD045671,义和国 军事 外交,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/g3r7l5vecalzwrdn&dataType=2,SD045672,公务 外交 江宁府,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/qlsa1gomhrj9o2sa&dataType=2,SD045674,俄国 外交 张之洞 杨儒,刘坤一 ,1901,两江总督
刘坤一致盛宣怀、张之洞电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/mvajlbq8teijl1xv&dataType=2,SD045696,公务 军机处 袁世凯,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/uphev3lox7olc438&dataType=2,SD045698,义和团 军机处 袁世凯,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/w2oa8lcqtkr6kca8&dataType=2,SD045700,义和团 军事 外交,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/fk5zf6y23mis9j2h&dataType=2,SD045702,意大利 江宁府 浙江,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/5nnu44wi471w4ppm&dataType=2,SD045706,义和团 军事 山西 岑春煊 德国,刘坤一 ,1901,两江总督
刘坤一致张之洞、盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/jc6kdkiqapjfruru&dataType=2,SD045708,公务 张之洞,刘坤一 ,1901,两江总督
刘坤一致盛宣怀、岑春煊电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/icmud34wgngd1g16&dataType=2,SD045710,义和团 奕劻 山西 岑春煊 德国,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/9l1hl9mi93j79g78&dataType=2,SD045711,俄国 军机处 李鸿章 英国,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/5tc76b2mg22ayfhx&dataType=2,SD045713,公务 江宁府,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/11impks9obmipd3j&dataType=2,SD045714,公务 吕海寰 外交,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/wwgkrt4sq2bkh4ma&dataType=2,SD045715,外交 奕劻 杨儒,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/v8uix9q72fbvmaaj&dataType=2,SD045716,公务 江宁府,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/5v1kw33g1ntqrlld&dataType=2,SD045718,公务 德国 黄少春,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/oqseqpg4uizwnuoz&dataType=2,SD045719,义和团 军事 广昌县 龙泉关,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/3ybpuojyjte1tj1g&dataType=2,SD045720,公务 江宁府,刘坤一 ,1901,两江总督
刘坤一致张之洞、盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/kr9xcbnem6df2rsb&dataType=2,SD045722,军机处 张之洞 湖北,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/az93hbz7fj372pwl&dataType=2,SD045725,军事 德国 李鸿章 赣南镇,刘坤一 ,1901,两江总督
李鸿章致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/tswr5ddbyh7test4&dataType=2,SD045744,中国银行 义和团 军饷经费 海防 银行,李鸿章 ,1900,直隶总督
李鸿章致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/9behipmcl4v45duo&dataType=2,SD045746,义和团 债务 八国联军侵华战争 外交 山西,李鸿章 ,1900,直隶总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/e93nhtq5bz7qup36&dataType=2,SD045776,八国联军侵华战争 军机处 奕劻 山西 岑春煊,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/ko7a3sfyokv4jt9t&dataType=2,SD045777,公务 李盛铎 电码,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/pswdh6l2qzicejfw&dataType=2,SD045779,公务 军机处 李盛铎,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/e5f9abjmurmxtgak&dataType=2,SD045785,京师 公务 江宁府 电报,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/yj8gz5tj3zjpgzd1&dataType=2,SD045794,印度 盐务 贸易,刘坤一 ,1901,两江总督
刘坤一致盛宣怀、余联沅电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/q7s2jq4o8wmp3tys&dataType=2,SD045802,外交 浙江 璧利南 英国 萨道义,刘坤一 ,1901,两江总督
刘坤一致盛宣怀、奕劻电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/ri3ol9w9hxwbm48l&dataType=2,SD045803,奕劻 浙江 璧利南 英国 荣铨,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/9as6itqmjc6a6kp5&dataType=2,SD045804,债务 军事 电报局 筹防局 萍乡煤矿,刘坤一 ,1901,两江总督
刘坤一致盛宣怀等电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/9bquq7m34pljdkjc&dataType=2,SD045805,外交 奕劻 萨道义,刘坤一 ,1901,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/q6386xwvrblf38xt&dataType=2,SD045806,公务 江宁府 湖北,刘坤一 ,1901,两江总督
李鸿章致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/myukrdbasaunak5a&dataType=2,SD045824,商人 库平 湖北 财务,李鸿章 ,1901,直隶总督
李鸿章致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/4uwh81estyt1kdj4&dataType=2,SD045834,中国通商银行 义善源 八国联军侵华战争 源丰润 财务,李鸿章 ,1901,直隶总督
李鸿章致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/zc1g3omtqv4ndlcj&dataType=2,SD045835,湖北 粮食 财务 赈济,李鸿章 ,1901,直隶总督
李鸿章致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/msdz4xok4vmre9zf&dataType=2,SD045875,京师 经费 裕寿泉,李鸿章 ,1900,直隶总督
李鸿章致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/j5bu6wyl6jngrl2b&dataType=2,SD045877,京师 借贷 汇丰银行,李鸿章 ,1900,直隶总督
李鸿章致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/cguxks7n85xd8sja&dataType=2,SD045881,义和团 经费 陕西,李鸿章 ,1900,直隶总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/59pi2pmj6avmk1q3&dataType=2,SD045926-1,义和团 何广 傅永贵 军事 军械,刘坤一 ,1900,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/3ubpnmdxo5tjih5l&dataType=2,SD045932,广东 德寿 李鸿章 浙江 湖南,刘坤一 ,1900,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/so2imlgza3gqnq79&dataType=2,SD045987-1,军事 外交 张之洞 水师 罗丰禄,刘坤一 ,1900,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/hli61bn5ixqfhrdb&dataType=2,SD045987-2,外交 张之洞 日本 领事,刘坤一 ,1900,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/a9ha3jk92f3n48lo&dataType=2,SD045987-4,余联沅 制造局 炮台,刘坤一 ,1900,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/4g7m5jw692pn1ami&dataType=2,SD045987-5,余联沅 公务 外交,刘坤一 ,1900,两江总督
奕劻、李鸿章致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/wlq1aamn5fmqqu9n&dataType=2,SD056006,义和团 厘金 外邦关系 总税务司 户部,李鸿章 奕劻,1900,直隶总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/m9ngzx2weys3dgb5&dataType=2,SD056076,外邦关系 日本 美国 英国 荣禄,刘坤一 ,1901,两江总督
奕劻、李鸿章致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/8j1tj65r9paasy6g&dataType=2,SD056123,京师 粮食 财务 轮船招商局 运输,李鸿章 奕劻,1901,直隶总督
李鸿章致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/reae7x6fhgilck89&dataType=2,SD056144,公司 电报局 财务,李鸿章 ,1901,直隶总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/wbifrhcm1nn238ou&dataType=2,SD056149,俄国 德国 李鸿章 法国 英国,刘坤一 ,1900,两江总督
刘坤一致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/sstoudynlhvqlgwa&dataType=2,SD056150,伍廷芳 俄国 吕海寰 小田切万寿之助 张之洞,刘坤一 ,1901,两江总督
李鸿章致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/sa1dkgu2ceym8kiv&dataType=2,SD056172,刘树棠 恽祖翼 浙江 英国,李鸿章 ,1900,直隶总督
李鸿章致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/2qybaha5b6c33o3i&dataType=2,SD056174,外邦关系 奕劻 德国 李鸿章,李鸿章 ,1900,直隶总督
李鸿章致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/ieydse11xx7xr795&dataType=2,SD056175,恽祖翼 教案 温衢教案 璧利南 鲍祖龄,李鸿章 ,1900,直隶总督
李鸿章致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/u27mxrhhnley9fcd&dataType=2,SD056176,俄国 外邦关系 翻译,李鸿章 ,1900,直隶总督
李鸿章致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/agjz96ups1oxhrx9&dataType=2,SD056177,刘坤一 张之洞 电报 财务,李鸿章 ,1900,直隶总督
李鸿章致盛宣怀电,https://sd.library.sh.cn/sd/service/work/list#uri=http://data.library.sh.cn/sd/resource/work/7qtroaa8jxgqydmz&dataType=2,SD056179,教案 英国 衢州府 鲍祖龄,李鸿章 ,1900,直隶总督
